Timestamp,sarimax_forecast
2025-04-01 00:00:00,0.1480015909951903
2025-04-01 01:00:00,0.16880264504330547
2025-04-01 02:00:00,0.16912898318175465
2025-04-01 03:00:00,0.16516531955482294
2025-04-01 04:00:00,0.16272259787153978
2025-04-01 05:00:00,0.16205044204815128
2025-04-01 06:00:00,0.16213643692682328
2025-04-01 07:00:00,0.16232320982953527
2025-04-01 08:00:00,0.16241881911928283
2025-04-01 09:00:00,0.1624395738571661
2025-04-01 10:00:00,0.1624336497577075
2025-04-01 11:00:00,0.16242668855140738
2025-04-01 12:00:00,0.16242444036981346
2025-04-01 13:00:00,0.162425228244227
2025-04-01 14:00:00,0.16242689508755298
2025-04-01 15:00:00,0.1624284815414587
2025-04-01 16:00:00,0.16242984418820636
2025-04-01 17:00:00,0.16243108906598402
2025-04-01 18:00:00,0.16243230802087694
2025-04-01 19:00:00,0.16243353484386247
2025-04-01 20:00:00,0.16243477202561252
2025-04-01 21:00:00,0.16243601290165618
2025-04-01 22:00:00,0.16243725429079356
2025-04-01 23:00:00,0.16243849483024095
2025-04-02 00:00:00,0.16243948536074973
2025-04-02 01:00:00,0.16244032594462848
2025-04-02 02:00:00,0.16244112656055662
2025-04-02 03:00:00,0.16244193320621256
2025-04-02 04:00:00,0.16244275147633802
2025-04-02 05:00:00,0.1624435755187782
2025-04-02 06:00:00,0.16244440069923932
2025-04-02 07:00:00,0.1624452254070373
2025-04-02 08:00:00,0.16244604960310777
2025-04-02 09:00:00,0.16244687358654902
2025-04-02 10:00:00,0.16244769754477553
2025-04-02 11:00:00,0.16244852153042183
2025-04-02 12:00:00,0.16244934553756066
2025-04-02 13:00:00,0.16245016955209243
2025-04-02 14:00:00,0.16245099356673817
2025-04-02 15:00:00,0.1624518175799508
2025-04-02 16:00:00,0.16245264159225917
2025-04-02 17:00:00,0.1624534656042905
2025-04-02 18:00:00,0.16245428961631558
2025-04-02 19:00:00,0.16245511362837137
2025-04-02 20:00:00,0.16245593764042582
2025-04-02 21:00:00,0.16245676165245235
2025-04-02 22:00:00,0.16245758566444135
2025-04-02 23:00:00,0.16245840967639238
2025-04-03 00:00:00,0.16245898461668612
2025-04-03 01:00:00,0.16245941011397896
2025-04-03 02:00:00,0.16245979575978978
2025-04-03 03:00:00,0.16246018738329962
2025-04-03 04:00:00,0.16246059056371373
2025-04-03 05:00:00,0.16246099948271917
2025-04-03 06:00:00,0.16246140953348706
2025-04-03 07:00:00,0.16246181911558263
2025-04-03 08:00:00,0.1624622281901108
2025-04-03 09:00:00,0.1624626370538214
2025-04-03 10:00:00,0.16246304589254343
2025-04-03 11:00:00,0.16246345475842422
2025-04-03 12:00:00,0.1624638636455865
2025-04-03 13:00:00,0.16246427254007434
2025-04-03 14:00:00,0.1624646814346897
2025-04-03 15:00:00,0.16246509032790493
2025-04-03 16:00:00,0.16246549922024303
2025-04-03 17:00:00,0.16246590811232334
2025-04-03 18:00:00,0.16246631700441286
2025-04-03 19:00:00,0.1624667258965479
2025-04-03 20:00:00,0.1624671347886969
2025-04-03 21:00:00,0.1624675436808336
2025-04-03 22:00:00,0.16246795257294863
2025-04-03 23:00:00,0.16246836146504154
2025-04-04 00:00:00,0.1624685212854929
2025-04-04 01:00:00,0.16246853166295913
2025-04-04 02:00:00,0.16246850218895909
2025-04-04 03:00:00,0.16246847869267386
2025-04-04 04:00:00,0.16246846675330875
2025-04-04 05:00:00,0.16246846055255076
2025-04-04 06:00:00,0.16246845548357092
2025-04-04 07:00:00,0.16246844994593457
2025-04-04 08:00:00,0.16246844390074658
2025-04-04 09:00:00,0.1624684376447568
2025-04-04 10:00:00,0.1624684313637942
2025-04-04 11:00:00,0.1624684251100062
2025-04-04 12:00:00,0.16246841887751542
