Timestamp,sarimax_forecast
2025-04-01 00:00:00,0.4500256308697223
2025-04-01 01:00:00,0.45006664045729666
2025-04-01 02:00:00,0.450111750995742
2025-04-01 03:00:00,0.45015624634613993
2025-04-01 04:00:00,0.4501995523636129
2025-04-01 05:00:00,0.45024226778971566
2025-04-01 06:00:00,0.4502848666987113
2025-04-01 07:00:00,0.4503275137869227
2025-04-01 08:00:00,0.45037021305726305
2025-04-01 09:00:00,0.45041293397218635
2025-04-01 10:00:00,0.45045565740856786
2025-04-01 11:00:00,0.4504983780000416
2025-04-01 12:00:00,0.45054109635141326
2025-04-01 13:00:00,0.45058381389884183
2025-04-01 14:00:00,0.4506265313830609
2025-04-01 15:00:00,0.4506692489612802
2025-04-01 16:00:00,0.4507119665796774
2025-04-01 17:00:00,0.4507546841745187
2025-04-01 18:00:00,0.4507974017183267
2025-04-01 19:00:00,0.4508401192073632
2025-04-01 20:00:00,0.4508828366448796
2025-04-01 21:00:00,0.45092555403357565
2025-04-01 22:00:00,0.45096827137441947
2025-04-01 23:00:00,0.4510109886674535
2025-04-02 00:00:00,0.4510451623661479
2025-04-02 01:00:00,0.4510742096126585
2025-04-02 02:00:00,0.451101889376747
2025-04-02 03:00:00,0.45112977361706663
2025-04-02 04:00:00,0.45115805372296836
2025-04-02 05:00:00,0.45118653014016097
2025-04-02 06:00:00,0.45121504485888264
2025-04-02 07:00:00,0.4512435429837785
2025-04-02 08:00:00,0.4512720231792385
2025-04-02 09:00:00,0.4513004956228294
2025-04-02 10:00:00,0.45132896668820055
2025-04-02 11:00:00,0.45135743816404883
2025-04-02 12:00:00,0.4513859098488778
2025-04-02 13:00:00,0.4514143812640555
2025-04-02 14:00:00,0.4514428521627027
2025-04-02 15:00:00,0.45147132249241806
2025-04-02 16:00:00,0.4514997922711366
2025-04-02 17:00:00,0.45152826152010017
2025-04-02 18:00:00,0.4515567302484676
2025-04-02 19:00:00,0.4515851984574865
2025-04-02 20:00:00,0.45161366614607446
2025-04-02 21:00:00,0.45164213331333325
2025-04-02 22:00:00,0.45167059995894104
2025-04-02 23:00:00,0.451699066082885
2025-04-03 00:00:00,0.45171898837382984
2025-04-03 01:00:00,0.45173378425604277
2025-04-03 02:00:00,0.45174721285911223
2025-04-03 03:00:00,0.4517608461755294
