Timestamp,lr_forecast,xgb_forecast
2025-05-01 00:00:00,2925.349352644651,2456.7328884631006
2025-05-01 00:01:00,3906.3875501754464,2415.0864283219416
2025-05-01 00:02:00,3906.3875501754464,2417.2670795404006
2025-05-01 00:03:00,3906.3875501754464,2430.0391691764903
2025-05-01 00:04:00,3906.3875501754464,2547.1933087604707
2025-05-01 00:05:00,3906.3875501754464,2446.7599445077985
2025-05-01 00:06:00,3906.3875501754464,2294.060178034924
2025-05-01 00:07:00,3906.3875501754464,2387.2566268402643
2025-05-01 00:08:00,3906.3875501754464,2384.200571387819
2025-05-01 00:09:00,3906.3875501754464,2328.220968395628
2025-05-01 00:10:00,3906.3875501754464,2341.5534954613104
2025-05-01 00:11:00,2100.1096113101908,2279.896119226381
2025-05-01 00:12:00,2100.1096113101908,2278.9331853352505
2025-05-01 00:13:00,2100.1096113101908,2301.201287266203
2025-05-01 00:14:00,2100.1096113101908,2339.71924851328
2025-05-01 00:15:00,2100.1096113101908,2328.3191566457076
2025-05-01 00:16:00,2100.1096113101908,2377.7286522244126
2025-05-01 00:17:00,2100.1096113101908,2400.3412339576244
2025-05-01 00:18:00,2100.1096113101908,2484.612456960786
2025-05-01 00:19:00,2100.1096113101908,2493.495398294523
2025-05-01 00:20:00,2100.1096113101908,2469.3183988915284
2025-05-01 00:21:00,2100.1096113101908,2439.1376509451607
2025-05-01 00:22:00,2100.1096113101908,2461.548176978442
2025-05-01 00:23:00,2100.1096113101908,2504.5138264049338
2025-05-01 00:24:00,2100.1096113101908,2466.1702919546333
2025-05-01 00:25:00,2100.1096113101908,2483.201054697171
2025-05-01 00:26:00,2100.1096113101908,2428.5865859856217
2025-05-01 00:27:00,2100.1096113101908,2507.1973425017463
2025-05-01 00:28:00,2100.1096113101908,2529.2205794093716
2025-05-01 00:29:00,2100.1096113101908,2552.666361655045
2025-05-01 00:30:00,2100.1096113101908,2526.2328896792947
2025-05-01 00:31:00,2100.1096113101908,2511.2456968071747
2025-05-01 00:32:00,2100.1096113101908,2529.95693745369
2025-05-01 00:33:00,2100.1096113101908,2513.6474599977832
2025-05-01 00:34:00,2100.1096113101908,2532.588856271061
2025-05-01 00:35:00,2100.1096113101908,2540.280807506727
2025-05-01 00:36:00,2100.1096113101908,2558.206138418026
2025-05-01 00:37:00,2100.1096113101908,2555.4249454682695
2025-05-01 00:38:00,2100.1096113101908,2532.3784298074866
2025-05-01 00:39:00,2100.1096113101908,2551.371880926064
2025-05-01 00:40:00,2100.1096113101908,2573.3509761861756
2025-05-01 00:41:00,2100.1096113101908,2542.148106859115
2025-05-01 00:42:00,2100.1096113101908,2521.602861505318
2025-05-01 00:43:00,2100.1096113101908,2591.2401324790244
2025-05-01 00:44:00,2100.1096113101908,2573.2943456822923
2025-05-01 00:45:00,2100.1096113101908,2546.08756049025
2025-05-01 00:46:00,2100.1096113101908,2548.3559836066006
2025-05-01 00:47:00,2100.1096113101908,2595.3682378220033
2025-05-01 00:48:00,2100.1096113101908,2577.1381142177493
2025-05-01 00:49:00,2100.1096113101908,2553.5561388401125
2025-05-01 00:50:00,2100.1096113101908,2554.272902299437
2025-05-01 00:51:00,2100.1096113101908,2601.609920611731
2025-05-01 00:52:00,2100.1096113101908,2602.3429949481247
2025-05-01 00:53:00,2100.1096113101908,2586.241413885752
2025-05-01 00:54:00,2100.1096113101908,2620.9095102052
2025-05-01 00:55:00,2100.1096113101908,2588.596639937
2025-05-01 00:56:00,2100.1096113101908,2624.7599538190616
2025-05-01 00:57:00,2100.1096113101908,2593.1205128318343
2025-05-01 00:58:00,2100.1096113101908,2648.6389701856997
2025-05-01 00:59:00,2100.1096113101908,2599.0595561797054
2025-05-01 01:00:00,2100.1096113101908,2631.5721404872666
2025-05-01 01:01:00,2100.1096113101908,2638.3962238677886
2025-05-01 01:02:00,2100.1096113101908,2655.001773349703
2025-05-01 01:03:00,2100.1096113101908,2630.10152381845
2025-05-01 01:04:00,2100.1096113101908,2623.1416241249067
2025-05-01 01:05:00,2100.1096113101908,2630.451157965526
2025-05-01 01:06:00,2100.1096113101908,2638.423516325459
2025-05-01 01:07:00,2100.1096113101908,2660.0862451679623
2025-05-01 01:08:00,2100.1096113101908,2645.111191248908
2025-05-01 01:09:00,2100.1096113101908,2654.2907698370664
2025-05-01 01:10:00,2100.1096113101908,2639.0462903743455
2025-05-01 01:11:00,2100.1096113101908,2645.4502206343254
2025-05-01 01:12:00,2100.1288562342666,2652.486668404411
2025-05-01 01:13:00,2100.126151178991,2651.955730514864
2025-05-01 01:14:00,2100.126762384977,2647.1494587384964
2025-05-01 01:15:00,2100.1268651056016,2653.7956835783048
2025-05-01 01:16:00,2100.1297311432004,2653.7956835783048
2025-05-01 01:17:00,2100.131823664821,2661.180688869917
2025-05-01 01:18:00,2100.134128809631,2661.180688869917
2025-05-01 01:19:00,2100.136437130707,2661.180688869917
2025-05-01 01:20:00,2100.139164676596,2675.640146813499
2025-05-01 01:21:00,2100.1421430326795,2674.9567049149196
2025-05-01 01:22:00,2100.1454259898314,2641.337780193086
2025-05-01 01:23:00,2100.1490012221443,2643.0174237122633
2025-05-01 01:24:00,2100.150168789193,2649.60147342661
2025-05-01 01:25:00,2100.1525187799475,2646.728498148792
2025-05-01 01:26:00,2100.1550845108122,2668.7858640863237
2025-05-01 01:27:00,2100.1581196162906,2668.1024221877447
2025-05-01 01:28:00,2100.160855161453,2668.1024221877447
2025-05-01 01:29:00,2100.1636819381624,2668.1024221877447
2025-05-01 01:30:00,2100.1665429554796,2668.1024221877447
2025-05-01 01:31:00,2100.1695112893535,2661.8321011584103
2025-05-01 01:32:00,2100.1724743274453,2662.51554305699
2025-05-01 01:33:00,2100.1754254400626,2661.8321011584103
2025-05-01 01:34:00,2100.1783265586732,2662.51554305699
2025-05-01 01:35:00,2100.1811555853074,2671.693775863211
2025-05-01 01:36:00,2100.184262474914,2671.693775863211
2025-05-01 01:37:00,2100.187423854502,2671.693775863211
2025-05-01 01:38:00,2100.1906347699555,2671.693775863211
2025-05-01 01:39:00,2100.1938189632547,2671.693775863211
2025-05-01 01:40:00,2100.197069798063,2671.693775863211
2025-05-01 01:41:00,2100.2003681285714,2671.693775863211
2025-05-01 01:42:00,2100.203718745837,2671.693775863211
2025-05-01 01:43:00,2100.207101864577,2671.693775863211
2025-05-01 01:44:00,2100.210405421682,2671.693775863211
2025-05-01 01:45:00,2100.213798144032,2673.2261370072692
2025-05-01 01:46:00,2100.2172478551865,2673.2261370072692
2025-05-01 01:47:00,2100.2207775939714,2673.2261370072692
2025-05-01 01:48:00,2100.224315113502,2673.2261370072692
2025-05-01 01:49:00,2100.2278809815193,2673.2261370072692
2025-05-01 01:50:00,2100.231471861817,2673.2261370072692
2025-05-01 01:51:00,2100.235103374629,2673.2261370072692
2025-05-01 01:52:00,2100.238762135457,2673.2261370072692
2025-05-01 01:53:00,2100.2424457486195,2673.2261370072692
2025-05-01 01:54:00,2100.2461486990824,2673.2261370072692
2025-05-01 01:55:00,2100.2498709906754,2673.2261370072692
2025-05-01 01:56:00,2100.2536438188768,2673.2261370072692
2025-05-01 01:57:00,2100.2574456145353,2673.2261370072692
2025-05-01 01:58:00,2100.261272778631,2673.2261370072692
2025-05-01 01:59:00,2100.265114122491,2673.2261370072692
2025-05-01 02:00:00,2100.2689793064505,2673.2261370072692
2025-05-01 02:01:00,2100.272866376134,2673.2261370072692
2025-05-01 02:02:00,2100.2767754163156,2673.2261370072692
2025-05-01 02:03:00,2100.2807019339666,2673.2261370072692
2025-05-01 02:04:00,2100.284646111856,2673.2261370072692
2025-05-01 02:05:00,2100.288607552666,2673.2261370072692
2025-05-01 02:06:00,2100.2925869871183,2673.2261370072692
2025-05-01 02:07:00,2100.2965844943487,2673.2261370072692
2025-05-01 02:08:00,2100.300593484089,2673.2261370072692
2025-05-01 02:09:00,2100.3046128475544,2673.2261370072692
2025-05-01 02:10:00,2100.3086413093024,2673.2261370072692
2025-05-01 02:11:00,2100.3126797185932,2673.2261370072692
2025-05-01 02:12:00,2100.3167256811535,2673.2261370072692
2025-05-01 02:13:00,2100.3207775216083,2673.2261370072692
2025-05-01 02:14:00,2100.3249180490466,2673.2261370072692
2025-05-01 02:15:00,2100.3290375800902,2673.2261370072692
2025-05-01 02:16:00,2100.3331658543466,2673.2261370072692
2025-05-01 02:17:00,2100.3372941693983,2673.2261370072692
2025-05-01 02:18:00,2100.3414453249043,2673.2261370072692
2025-05-01 02:19:00,2100.345606555543,2673.2261370072692
2025-05-01 02:20:00,2100.349780223495,2673.2261370072692
