Timestamp,lr_forecast,xgb_forecast
2025-05-01 00:00:00,-0.0037046992885066306,-0.007822077968304034
2025-05-01 00:01:00,-0.1838759035050098,-0.07409866095600191
2025-05-01 00:02:00,-0.17516273111030653,-0.04658883155627522
2025-05-01 00:03:00,-0.1838759035050098,-0.06096714102929549
2025-05-01 00:04:00,-0.15344151930923886,-0.046228553418056775
2025-05-01 00:05:00,-0.14644408155539637,-0.017955732341986712
2025-05-01 00:06:00,-0.15874276234653584,-0.04898285962700277
2025-05-01 00:07:00,-0.1697158726120897,-0.01909814281339343
2025-05-01 00:08:00,-0.16523770367105717,-0.05085126712493546
2025-05-01 00:09:00,-0.161120366519074,-0.08227944753898395
2025-05-01 00:10:00,-0.15173846547819508,-0.05814062234225279
2025-05-01 00:11:00,-0.1453523877041806,-0.04964916770379022
2025-05-01 00:12:00,-0.1694108491628189,-0.02434621192409178
2025-05-01 00:13:00,-0.1627204804642878,-0.06492721058793771
2025-05-01 00:14:00,-0.16032410477924985,-0.04787446609759443
2025-05-01 00:15:00,-0.1550763218222778,-0.026419186723797148
2025-05-01 00:16:00,-0.15810155784930124,-0.051959856717410075
2025-05-01 00:17:00,-0.1600461027405526,-0.05162037351815822
2025-05-01 00:18:00,-0.16001154618043575,-0.048851926260557274
2025-05-01 00:19:00,-0.1579321594689168,-0.06935067520371636
2025-05-01 00:20:00,-0.15726496554968927,-0.05251942070855347
2025-05-01 00:21:00,-0.1571996855852287,-0.05409412573320907
2025-05-01 00:22:00,-0.1583741072830235,-0.04438646738677125
2025-05-01 00:23:00,-0.1600353298978801,-0.048815862910304667
2025-05-01 00:24:00,-0.15802000297153443,-0.06342430140736298
2025-05-01 00:25:00,-0.15752720609749307,-0.05325834564351182
2025-05-01 00:26:00,-0.1573515252719142,-0.030776565832300134
2025-05-01 00:27:00,-0.15809689124860668,-0.05759300594421041
2025-05-01 00:28:00,-0.15797868536869003,-0.06078274371546565
2025-05-01 00:29:00,-0.15767945656970078,-0.03435929976595815
2025-05-01 00:30:00,-0.1573157246859972,-0.03387055130356426
2025-05-01 00:31:00,-0.1574118227829411,-0.06935654484176292
2025-05-01 00:32:00,-0.15750403059271698,-0.03784856063277046
2025-05-01 00:33:00,-0.15759788201362449,-0.05655265855274047
2025-05-01 00:34:00,-0.15743644128351217,-0.04633283446143077
2025-05-01 00:35:00,-0.15706832589976993,-0.029561330185714604
2025-05-01 00:36:00,-0.1570424263132383,-0.05715505006992289
2025-05-01 00:37:00,-0.1570728610939828,-0.05023665842793589
2025-05-01 00:38:00,-0.15708828489374252,-0.019592074693101914
2025-05-01 00:39:00,-0.15698989365685118,-0.06130805793971947
2025-05-01 00:40:00,-0.15687874819173428,-0.04855598131595969
2025-05-01 00:41:00,-0.15680128856242495,-0.02146499164155888
2025-05-01 00:42:00,-0.15678398948859995,-0.06311821019908577
2025-05-01 00:43:00,-0.15677629616298686,-0.043134788517742204
2025-05-01 00:44:00,-0.1567064396526767,-0.024477194306303844
2025-05-01 00:45:00,-0.15664447534499065,-0.04985988648426723
2025-05-01 00:46:00,-0.15661003276792884,-0.03785342544760236
2025-05-01 00:47:00,-0.1565742118594077,-0.052608433340641456
2025-05-01 00:48:00,-0.1565270249153923,-0.03940156392677796
2025-05-01 00:49:00,-0.156467123493738,-0.03279142018679718
2025-05-01 00:50:00,-0.15640199778037178,-0.05312637069202675
2025-05-01 00:51:00,-0.15635558207838013,-0.03469771687228714
2025-05-01 00:52:00,-0.15636016657425567,-0.03279142018679718
2025-05-01 00:53:00,-0.1563075005330175,-0.05401147289683332
2025-05-01 00:54:00,-0.1563165525229173,-0.03469771687228714
2025-05-01 00:55:00,-0.1563209270381132,-0.032120602659485444
2025-05-01 00:56:00,-0.15627002535583914,-0.04814783928168733
2025-05-01 00:57:00,-0.15622974775897372,-0.04378840151098848
2025-05-01 00:58:00,-0.15619838040697293,-0.04100235759318952
2025-05-01 00:59:00,-0.15617373269833643,-0.0406391140010937
2025-05-01 01:00:00,-0.15617991113091095,-0.03961065293301656
2025-05-01 01:01:00,-0.1561832124380958,-0.0370073888087507
2025-05-01 01:02:00,-0.1562972339333033,-0.0370073888087507
2025-05-01 01:03:00,-0.15627314288426644,-0.038315019175317426
2025-05-01 01:04:00,-0.15626096090431557,-0.038315019175317426
2025-05-01 01:05:00,-0.1562681440139899,-0.03437112481964274
2025-05-01 01:06:00,-0.15626382587166718,-0.03784683282699893
2025-05-01 01:07:00,-0.15625863416875393,-0.04450474243150049
2025-05-01 01:08:00,-0.1562584968198241,-0.03447921683886743
2025-05-01 01:09:00,-0.15627236258440777,-0.03259530810475752
2025-05-01 01:10:00,-0.1562842551769796,-0.042588397513864035
2025-05-01 01:11:00,-0.1562963964752415,-0.039641042708288894
2025-05-01 01:12:00,-0.15630577633158796,-0.03203559706631442
2025-05-01 01:13:00,-0.15632079353662132,-0.03406258282303711
2025-05-01 01:14:00,-0.1563293575363498,-0.03906476434074572
2025-05-01 01:15:00,-0.1563358100767202,-0.04341982745427835
2025-05-01 01:16:00,-0.15634334545348672,-0.02860801028778663
2025-05-01 01:17:00,-0.15634978698866167,-0.036726442688723
2025-05-01 01:18:00,-0.15635875613584674,-0.045115429867174595
2025-05-01 01:19:00,-0.15637056575392438,-0.03336135101256976
2025-05-01 01:20:00,-0.15638325139594067,-0.028031731920243455
2025-05-01 01:21:00,-0.1563930732067398,-0.05316155175848112
2025-05-01 01:22:00,-0.1564025802977054,-0.032631849358734165
2025-05-01 01:23:00,-0.1564120768596091,-0.02711499003811706
2025-05-01 01:24:00,-0.15642272583752814,-0.05316155175848112
2025-05-01 01:25:00,-0.1564344398072934,-0.032631849358734165
2025-05-01 01:26:00,-0.15644407507240976,-0.03065066883586953
2025-05-01 01:27:00,-0.15645410597823842,-0.042588397513864035
2025-05-01 01:28:00,-0.15646444023079192,-0.04247684988309629
2025-05-01 01:29:00,-0.15647608919942838,-0.03603056585075324
2025-05-01 01:30:00,-0.15648760469480377,-0.030995090373603134
2025-05-01 01:31:00,-0.1564986626086873,-0.034984826724960796
2025-05-01 01:32:00,-0.1565091801657775,-0.042368757863871606
2025-05-01 01:33:00,-0.15652012634586626,-0.042730678030270086
2025-05-01 01:34:00,-0.15653139235474378,-0.02860801028778663
2025-05-01 01:35:00,-0.15654298644199424,-0.04024951218052578
2025-05-01 01:36:00,-0.15655440835775788,-0.04143710293476681
2025-05-01 01:37:00,-0.1565654292179805,-0.03249488705300077
2025-05-01 01:38:00,-0.15657673155616805,-0.031567410717995924
2025-05-01 01:39:00,-0.1565882599342414,-0.03906476434074572
2025-05-01 01:40:00,-0.15659994834883534,-0.038735709245831265
2025-05-01 01:41:00,-0.15661144571084956,-0.03158955359054314
2025-05-01 01:42:00,-0.15662284619339856,-0.030518632614676244
2025-05-01 01:43:00,-0.15663426382961695,-0.03906476434074572
2025-05-01 01:44:00,-0.15664583140666535,-0.0454583931858528
2025-05-01 01:45:00,-0.15665744678615348,-0.03169764560976782
2025-05-01 01:46:00,-0.15666901608503217,-0.028031731920243455
