Timestamp,lr_forecast,xgb_forecast
2025-05-01 00:00:00,17.10145156698601,14.98329806507333
2025-05-01 00:01:00,38.15090544713651,13.915304010283336
2025-05-01 00:02:00,38.15090544713651,13.370303805801912
2025-05-01 00:03:00,38.15090544713651,12.576845631535122
2025-05-01 00:04:00,38.15090544713651,12.137572532691966
2025-05-01 00:05:00,38.15090544713651,12.674811787761747
2025-05-01 00:06:00,38.15090544713651,12.684368122149195
2025-05-01 00:07:00,38.15090544713651,12.942217681258686
2025-05-01 00:08:00,38.15090544713651,11.969163852960815
2025-05-01 00:09:00,38.15090544713651,12.485079269120078
2025-05-01 00:10:00,38.15090544713651,12.123422388681654
2025-05-01 00:11:00,33.97594254821916,12.665027948286852
2025-05-01 00:12:00,37.5755988737437,12.123422388681654
2025-05-01 00:13:00,37.031715715461665,12.922877507396343
2025-05-01 00:14:00,37.123900110678655,11.711314293851323
2025-05-01 00:15:00,36.51472429623834,12.485079269120078
2025-05-01 00:16:00,36.51435587254754,11.634764995856685
2025-05-01 00:17:00,36.31542167443279,12.912885214984183
2025-05-01 00:18:00,36.213899499932765,11.222656901026355
2025-05-01 00:19:00,35.97069407645202,12.732936535817409
2025-05-01 00:20:00,35.73235293586099,11.40139408758461
2025-05-01 00:21:00,35.50120759539367,13.23954217482685
2025-05-01 00:22:00,35.24432393717973,11.47139168734669
2025-05-01 00:23:00,35.5939170755679,12.583120513232709
2025-05-01 00:24:00,35.31720584568391,10.808993254169547
2025-05-01 00:25:00,35.160842308219806,12.835694868171716
2025-05-01 00:26:00,34.94173694614025,11.44884514868049
2025-05-01 00:27:00,34.862056220775976,12.727689349514836
2025-05-01 00:28:00,34.84837397923115,11.527037414449493
2025-05-01 00:29:00,34.777226374856106,13.130783535880497
2025-05-01 00:30:00,34.79041508922457,11.47139168734669
2025-05-01 00:31:00,35.15708876424761,12.732936535817409
2025-05-01 00:32:00,35.101426035403186,11.527037414449493
2025-05-01 00:33:00,35.07837063205919,13.082203915065117
2025-05-01 00:34:00,35.1146259491319,11.47139168734669
2025-05-01 00:35:00,35.13211773812566,12.732936535817409
2025-05-01 00:36:00,35.17547717361873,11.527037414449493
2025-05-01 00:37:00,35.245966596379844,13.082203915065117
2025-05-01 00:38:00,35.34620430333103,11.47139168734669
2025-05-01 00:39:00,35.453159259504154,12.732936535817409
2025-05-01 00:40:00,35.565425324605144,11.527037414449493
2025-05-01 00:41:00,35.693365945443865,13.082203915065117
2025-05-01 00:42:00,35.82990137853104,11.47139168734669
2025-05-01 00:43:00,35.92647138251164,12.732936535817409
2025-05-01 00:44:00,36.04613680325346,11.527037414449493
2025-05-01 00:45:00,36.18563856618039,13.082203915065117
2025-05-01 00:46:00,36.33407745768323,11.47139168734669
2025-05-01 00:47:00,36.45076018985185,12.732936535817409
2025-05-01 00:48:00,36.616570934900984,11.527037414449493
2025-05-01 00:49:00,36.720220491811105,13.082203915065117
2025-05-01 00:50:00,36.85013256101171,11.47139168734669
2025-05-01 00:51:00,37.00798776387991,12.732936535817409
2025-05-01 00:52:00,37.08607596086423,11.527037414449493
2025-05-01 00:53:00,37.26072109865606,13.082203915065117
2025-05-01 00:54:00,37.29622606920872,11.47139168734669
2025-05-01 00:55:00,37.45828316618146,12.732936535817409
2025-05-01 00:56:00,37.581461286532196,11.527037414449493
2025-05-01 00:57:00,37.725406880389365,13.082203915065117
2025-05-01 00:58:00,37.62665966087922,11.47139168734669
2025-05-01 00:59:00,37.68990913845136,12.732936535817409
2025-05-01 01:00:00,37.613582270772596,11.527037414449493
2025-05-01 01:01:00,37.17387071266401,13.082203915065117
2025-05-01 01:02:00,37.33364730086684,11.47139168734669
2025-05-01 01:03:00,37.407306754876664,12.732936535817409
2025-05-01 01:04:00,37.47195587751572,11.527037414449493
2025-05-01 01:05:00,37.450925705783625,13.082203915065117
2025-05-01 01:06:00,37.46042343604115,11.47139168734669
2025-05-01 01:07:00,37.45264083358362,12.732936535817409
2025-05-01 01:08:00,37.43898134329143,11.527037414449493
2025-05-01 01:09:00,37.40253562531777,13.082203915065117
2025-05-01 01:10:00,37.38499099133063,11.47139168734669
2025-05-01 01:11:00,37.35430878374214,12.732936535817409
2025-05-01 01:12:00,37.334546194921025,11.527037414449493
2025-05-01 01:13:00,37.369911733575016,13.082203915065117
2025-05-01 01:14:00,37.372631502869865,11.47139168734669
2025-05-01 01:15:00,37.365371898687194,12.732936535817409
2025-05-01 01:16:00,37.34751663780425,11.527037414449493
2025-05-01 01:17:00,37.33915201204164,13.082203915065117
2025-05-01 01:18:00,37.32828224462994,11.47139168734669
2025-05-01 01:19:00,37.31776891381804,12.732936535817409
2025-05-01 01:20:00,37.306488453516366,11.527037414449493
2025-05-01 01:21:00,37.29925516001423,13.082203915065117
2025-05-01 01:22:00,37.29222869328308,11.47139168734669
2025-05-01 01:23:00,37.2878807897293,12.732936535817409
2025-05-01 01:24:00,37.284201300471246,11.527037414449493
2025-05-01 01:25:00,37.27430990889838,13.082203915065117
2025-05-01 01:26:00,37.26382603738627,11.47139168734669
2025-05-01 01:27:00,37.25370777872861,12.732936535817409
2025-05-01 01:28:00,37.24543673256371,11.527037414449493
2025-05-01 01:29:00,37.2366351707216,13.082203915065117
2025-05-01 01:30:00,37.22793561037821,11.47139168734669
2025-05-01 01:31:00,37.2192495333638,12.732936535817409
2025-05-01 01:32:00,37.210965268738796,11.527037414449493
2025-05-01 01:33:00,37.202634998916736,13.082203915065117
2025-05-01 01:34:00,37.193933365580776,11.47139168734669
2025-05-01 01:35:00,37.18460671778769,12.732936535817409
2025-05-01 01:36:00,37.17469736382397,11.527037414449493
2025-05-01 01:37:00,37.16507272124371,13.082203915065117
2025-05-01 01:38:00,37.15564812495943,11.47139168734669
2025-05-01 01:39:00,37.14630848415161,12.732936535817409
2025-05-01 01:40:00,37.13674029682573,11.527037414449493
2025-05-01 01:41:00,37.12710967710342,13.082203915065117
2025-05-01 01:42:00,37.11741066615053,11.47139168734669
2025-05-01 01:43:00,37.10766707820434,12.732936535817409
2025-05-01 01:44:00,37.09779462654542,11.527037414449493
2025-05-01 01:45:00,37.0877740726821,13.082203915065117
2025-05-01 01:46:00,37.077673179160485,11.47139168734669
2025-05-01 01:47:00,37.06758537316876,12.732936535817409
2025-05-01 01:48:00,37.057576208443315,11.527037414449493
2025-05-01 01:49:00,37.047556883855556,13.082203915065117
2025-05-01 01:50:00,37.037544966224125,11.47139168734669
2025-05-01 01:51:00,37.02748652238058,12.732936535817409
2025-05-01 01:52:00,37.01745064556277,11.527037414449493
2025-05-01 01:53:00,37.00743874370577,13.082203915065117
2025-05-01 01:54:00,36.9974132348422,11.47139168734669
2025-05-01 01:55:00,36.98739611106228,12.732936535817409
2025-05-01 01:56:00,36.97736254247214,11.527037414449493
2025-05-01 01:57:00,36.96734683893223,13.082203915065117
2025-05-01 01:58:00,36.9573321770304,11.47139168734669
2025-05-01 01:59:00,36.9472964935134,12.732936535817409
2025-05-01 02:00:00,36.93727777397968,11.527037414449493
2025-05-01 02:01:00,36.92723638337375,13.082203915065117
2025-05-01 02:02:00,36.91721157884518,11.47139168734669
2025-05-01 02:03:00,36.9071942099625,12.732936535817409
2025-05-01 02:04:00,36.897199705709205,11.527037414449493
2025-05-01 02:05:00,36.88719837324345,13.082203915065117
2025-05-01 02:06:00,36.87719330914509,11.47139168734669
2025-05-01 02:07:00,36.867190130378155,12.732936535817409
2025-05-01 02:08:00,36.857190412234026,11.527037414449493
2025-05-01 02:09:00,36.84719207156263,13.082203915065117
2025-05-01 02:10:00,36.83719544161197,11.47139168734669
2025-05-01 02:11:00,36.827206115755935,12.732936535817409
2025-05-01 02:12:00,36.817219421158555,11.527037414449493
2025-05-01 02:13:00,36.807240321684624,13.082203915065117
2025-05-01 02:14:00,36.797265102978365,11.47139168734669
2025-05-01 02:15:00,36.787291024108505,12.732936535817409
2025-05-01 02:16:00,36.777317081415305,11.527037414449493
2025-05-01 02:17:00,36.767346271362825,13.082203915065117
2025-05-01 02:18:00,36.75738020161094,11.47139168734669
2025-05-01 02:19:00,36.747417707408154,12.732936535817409
2025-05-01 02:20:00,36.737458701486496,11.527037414449493
2025-05-01 02:21:00,36.72750342163728,13.082203915065117
2025-05-01 02:22:00,36.71755232885528,11.47139168734669
2025-05-01 02:23:00,36.70760448743323,12.732936535817409
2025-05-01 02:24:00,36.69766011999952,11.527037414449493
2025-05-01 02:25:00,36.68771837403029,13.082203915065117
2025-05-01 02:26:00,36.67777928926511,11.47139168734669
2025-05-01 02:27:00,36.66784368120102,12.732936535817409
2025-05-01 02:28:00,36.65791195937753,11.527037414449493
2025-05-01 02:29:00,36.647983959368624,13.082203915065117
2025-05-01 02:30:00,36.63805923851841,11.47139168734669
2025-05-01 02:31:00,36.62813788180492,12.732936535817409
2025-05-01 02:32:00,36.6182199121282,11.527037414449493
2025-05-01 02:33:00,36.6083053099824,13.082203915065117
2025-05-01 02:34:00,36.598393896609444,11.47139168734669
2025-05-01 02:35:00,36.58848570214074,12.732936535817409
2025-05-01 02:36:00,36.578580729439665,11.527037414449493
2025-05-01 02:37:00,36.56867913384969,13.082203915065117
2025-05-01 02:38:00,36.55878101898421,11.47139168734669
2025-05-01 02:39:00,36.54888630290359,12.732936535817409
2025-05-01 02:40:00,36.538994878819246,11.527037414449493
2025-05-01 02:41:00,36.52910669864048,13.082203915065117
2025-05-01 02:42:00,36.51922181428038,11.47139168734669
2025-05-01 02:43:00,36.50934022449566,12.732936535817409
2025-05-01 02:44:00,36.49946191873344,11.527037414449493
2025-05-01 02:45:00,36.489586882297985,13.082203915065117
2025-05-01 02:46:00,36.47971514314801,11.47139168734669
2025-05-01 02:47:00,36.46984672144609,12.732936535817409
2025-05-01 02:48:00,36.45998163106503,11.527037414449493
2025-05-01 02:49:00,36.45011985373325,13.082203915065117
2025-05-01 02:50:00,36.440261358372716,11.47139168734669
2025-05-01 02:51:00,36.430406138765136,12.732936535817409
2025-05-01 02:52:00,36.42055420059854,11.527037414449493
2025-05-01 02:53:00,36.41070555754936,13.082203915065117
2025-05-01 02:54:00,36.4008602036869,11.47139168734669
2025-05-01 02:55:00,36.39101813499381,12.732936535817409
2025-05-01 02:56:00,36.38117935313087,11.527037414449493
2025-05-01 02:57:00,36.37134386084339,13.082203915065117
2025-05-01 02:58:00,36.36151165831673,11.47139168734669
2025-05-01 02:59:00,36.351682739359276,12.732936535817409
2025-05-01 03:00:00,36.34185709857037,11.527037414449493
2025-05-01 03:01:00,36.33203473571148,13.082203915065117
2025-05-01 03:02:00,36.32221565060825,11.47139168734669
2025-05-01 03:03:00,36.312399847002915,12.732936535817409
2025-05-01 03:04:00,36.302587322711936,11.527037414449493
2025-05-01 03:05:00,36.292778075251945,13.082203915065117
2025-05-01 03:06:00,36.28297210139894,11.47139168734669
2025-05-01 03:07:00,36.27316940198547,12.732936535817409
2025-05-01 03:08:00,36.263369976458684,11.527037414449493
2025-05-01 03:09:00,36.25357382322172,13.082203915065117
2025-05-01 03:10:00,36.243780940207635,11.47139168734669
2025-05-01 03:11:00,36.233991326637216,12.732936535817409
2025-05-01 03:12:00,36.224204982215355,11.527037414449493
2025-05-01 03:13:00,36.214421905823826,13.082203915065117
2025-05-01 03:14:00,36.20464209663865,11.47139168734669
2025-05-01 03:15:00,36.19486555264192,12.732936535817409
2025-05-01 03:16:00,36.18509227260307,11.527037414449493
2025-05-01 03:17:00,36.17532225564212,13.082203915065117
2025-05-01 03:18:00,36.16555550129323,11.47139168734669
2025-05-01 03:19:00,36.155792008345585,12.732936535817409
2025-05-01 03:20:00,36.146031775442545,11.527037414449493
2025-05-01 03:21:00,36.13627480145783,13.082203915065117
2025-05-01 03:22:00,36.1265210854651,11.47139168734669
2025-05-01 03:23:00,36.11677062641992,12.732936535817409
2025-05-01 03:24:00,36.10702342309279,11.527037414449493
2025-05-01 03:25:00,36.09727947436858,13.082203915065117
2025-05-01 03:26:00,36.087538779077526,11.47139168734669
2025-05-01 03:27:00,36.07780133628314,12.732936535817409
2025-05-01 03:28:00,36.06806714501659,11.527037414449493
2025-05-01 03:29:00,36.0583362042034,13.082203915065117
2025-05-01 03:30:00,36.04860851264087,11.47139168734669
2025-05-01 03:31:00,36.03888406919606,12.732936535817409
2025-05-01 03:32:00,36.02916287282209,11.527037414449493
2025-05-01 03:33:00,36.0194449224581,13.082203915065117
